event,player,selectionLabel,odds_decimal_betinia,status_selection_betinia,marketLabel,deadline_x,odds_decimal_expekt,status_selection_expekt,deadline_y,odds_decimal_betano,status_selection_betano,deadline,payout_betinia,payout_expekt,payout_betano,ratio_betinia_over_expekt,ratio_expekt_over_betinia,ratio_betinia_over_betano,ratio_betano_over_betinia,ratio_expekt_over_betano,ratio_betano_over_expekt,best_payout,best_bookmaker,second_best_payout,ratio_best_over_second
Eintracht Frankfurt vs Borussia Dortmund,Nathaniel Brown,Over 2.5,1.4546,Open,Spillers samlede antal tacklinger | Nathaniel Brown,nan,1.62,Open,2026-01-09T19:30:00+00:00,,,,1.4546,1.62,,0.8979012345679012,1.1137082359411523,,,,,1.62,Expekt,1.4546,1.1137082359411523
Eintracht Frankfurt vs Borussia Dortmund,Michael Zetterer,Over 3.5,2.4,Open,Målmand Redninger | Michael Zetterer,nan,2.3,Open,2026-01-09T19:30:00+00:00,2.67,Open,2026-01-09T19:30:00+00:00,2.4,2.3,2.67,1.0434782608695652,0.9583333333333333,0.898876404494382,1.1125,0.8614232209737828,1.1608695652173913,2.67,Betano,2.4,1.1125
Eintracht Frankfurt vs Borussia Dortmund,Julian Ryerson,Over 1.5,1.7778,Open,Spillers samlede antal tacklinger | Julian Ryerson,nan,1.6,Open,2026-01-09T19:30:00+00:00,,,,1.7778,1.6,,1.111125,0.8999887501406233,,,,,1.7778,Betinia,1.6,1.111125
Eintracht Frankfurt vs Borussia Dortmund,Felix Nmecha,Over 2.5,3.2,Open,Spillers samlede antal tacklinger | Felix Nmecha,nan,2.88,Open,2026-01-09T19:30:00+00:00,,,,3.2,2.88,,1.1111111111111112,0.8999999999999999,,,,,3.2,Betinia,2.88,1.1111111111111112
Eintracht Frankfurt vs Borussia Dortmund,Hugo Larsson,Over 1.5,3.6,Open,Spiller Frispark Begået | Hugo Larsson,nan,4.0,Open,2026-01-09T19:30:00+00:00,,,,3.6,4.0,,0.9,1.1111111111111112,,,,,4.0,Expekt,3.6,1.1111111111111112
Eintracht Frankfurt vs Borussia Dortmund,Karim Adeyemi,Over 4.5,3.6667,Open,Spillers samlede antal skud | Karim Adeyemi,nan,7.0,Open,2026-01-09T19:30:00+00:00,6.3,Open,2026-01-09T19:30:00+00:00,3.6667,7.0,6.3,0.5238142857142857,1.909073553876783,0.5820158730158731,1.7181661984891046,1.1111111111111112,0.9,7.0,Expekt,6.3,1.1111111111111112
Eintracht Frankfurt vs Borussia Dortmund,Maximilian Beier,Over 0.5,2.1429,Open,Spillers samlede antal assister | Maximilian Beier,nan,5.0,Open,2026-01-09T19:30:00+00:00,4.5,Open,2026-01-09T19:30:00+00:00,2.1429,5.0,4.5,0.42858,2.3332866675999813,0.4762,2.099958000839983,1.1111111111111112,0.9,5.0,Expekt,4.5,1.1111111111111112
Eintracht Frankfurt vs Borussia Dortmund,Marcel Sabitzer,Over 0.5,1.35,Open,Spiller Frispark Begået | Marcel Sabitzer,nan,1.5,Open,2026-01-09T19:30:00+00:00,,,,1.35,1.5,,0.9,1.111111111111111,,,,,1.5,Expekt,1.35,1.111111111111111
Eintracht Frankfurt vs Borussia Dortmund,Ritsu Doan,Over 0.5,,,Spillers samlede antal skud | Ritsu Doan,,1.09,Open,2026-01-09T19:30:00+00:00,1.21,Open,2026-01-09T19:30:00+00:00,,1.09,1.21,,,,,0.9008264462809918,1.1100917431192658,1.21,Betano,1.09,1.1100917431192658
Eintracht Frankfurt vs Borussia Dortmund,Mahmoud Dahoud,Over 0.5,3.6,Open,Antal afslutninger på mål | Mahmoud Dahoud,nan,2.75,Open,2026-01-09T19:30:00+00:00,3.25,Open,2026-01-09T19:30:00+00:00,3.6,2.75,3.25,1.309090909090909,0.7638888888888888,1.1076923076923078,0.9027777777777778,0.8461538461538461,1.1818181818181819,3.6,Betinia,3.25,1.1076923076923078
Eintracht Frankfurt vs Borussia Dortmund,Julian Brandt,Over 0.5,2.5455,Open,Spiller Frispark Begået | Julian Brandt,nan,2.3,Open,2026-01-09T19:30:00+00:00,,,,2.5455,2.3,,1.1067391304347827,0.9035552936554704,,,,,2.5455,Betinia,2.3,1.1067391304347827
Eintracht Frankfurt vs Borussia Dortmund,Felix Nmecha,Over 0.5,1.875,Open,Antal afslutninger på mål | Felix Nmecha,nan,2.6,Open,2026-01-09T19:30:00+00:00,2.87,Open,2026-01-09T19:30:00+00:00,1.875,2.6,2.87,0.7211538461538461,1.3866666666666667,0.6533101045296167,1.5306666666666666,0.9059233449477352,1.103846153846154,2.87,Betano,2.6,1.103846153846154
Eintracht Frankfurt vs Borussia Dortmund,Niklas Sule,Over 2.5,3.4,Open,Spillers samlede antal tacklinger | Niklas Sule,nan,3.75,Open,2026-01-09T19:30:00+00:00,,,,3.4,3.75,,0.9066666666666666,1.1029411764705883,,,,,3.75,Expekt,3.4,1.1029411764705883
Eintracht Frankfurt vs Borussia Dortmund,Carney Chukwuemeka,Over 0.5,1.06,Closed,Spillers samlede antal skud | Carney Chukwuemeka,nan,1.08,Open,2026-01-09T19:30:00+00:00,1.19,Open,2026-01-09T19:30:00+00:00,1.06,1.08,1.19,0.9814814814814815,1.0188679245283019,0.8907563025210085,1.1226415094339621,0.9075630252100841,1.1018518518518516,1.19,Betano,1.08,1.1018518518518516
Eintracht Frankfurt vs Borussia Dortmund,Love Arrhov,Yes,5.0,Open,Spiller scorer | Love Arrhov,nan,5.5,Open,2026-01-09T19:30:00+00:00,,,,5.0,5.5,,0.9090909090909091,1.1,,,,,5.5,Expekt,5.0,1.1
Eintracht Frankfurt vs Borussia Dortmund,Robin Koch,Over 2.5,,,Spillers samlede antal skud | Robin Koch,,15.0,Open,2026-01-09T19:30:00+00:00,16.5,Open,2026-01-09T19:30:00+00:00,,15.0,16.5,,,,,0.9090909090909091,1.1,16.5,Betano,15.0,1.1
Eintracht Frankfurt vs Borussia Dortmund,Hugo Larsson,Over 0.5,1.52,Open,Spillers samlede antal skud | Hugo Larsson,nan,1.67,Open,2026-01-09T19:30:00+00:00,1.5,Open,2026-01-09T19:30:00+00:00,1.52,1.67,1.5,0.9101796407185629,1.0986842105263157,1.0133333333333334,0.9868421052631579,1.1133333333333333,0.8982035928143713,1.67,Expekt,1.52,1.0986842105263157
Eintracht Frankfurt vs Borussia Dortmund,Timothy Chandler,Over 0.5,1.68,Open,Spillers samlede antal skud | Timothy Chandler,nan,1.53,Open,2026-01-09T19:30:00+00:00,,,,1.68,1.53,,1.0980392156862744,0.9107142857142858,,,,,1.68,Betinia,1.53,1.0980392156862744
Eintracht Frankfurt vs Borussia Dortmund,Jessic Ngankam,Over 1.5,2.25,Open,Spiller Frispark Begået | Jessic Ngankam,nan,2.05,Open,2026-01-09T19:30:00+00:00,,,,2.25,2.05,,1.0975609756097562,0.911111111111111,,,,,2.25,Betinia,2.05,1.0975609756097562
Eintracht Frankfurt vs Borussia Dortmund,Nico Schlotterbeck,Over 0.5,3.6667,Open,Antal afslutninger på mål | Nico Schlotterbeck,nan,4.2,Open,2026-01-09T19:30:00+00:00,4.6,Open,2026-01-09T19:30:00+00:00,3.6667,4.2,4.6,0.8730238095238095,1.1454441323260698,0.797108695652174,1.2545340496904573,0.9130434782608696,1.0952380952380951,4.6,Betano,4.2,1.0952380952380951
Eintracht Frankfurt vs Borussia Dortmund,Julien Duranville,Over 2.5,3.3334,Open,Spillers samlede antal skud | Julien Duranville,nan,2.7,Open,2026-01-09T19:30:00+00:00,3.65,Open,2026-01-09T19:30:00+00:00,3.3334,2.7,3.65,1.2345925925925925,0.8099838003239935,0.9132602739726028,1.0949781004379913,0.7397260273972603,1.3518518518518516,3.65,Betano,3.3334,1.0949781004379913
Eintracht Frankfurt vs Borussia Dortmund,Julian Brandt,Over 1.5,4.75,Open,Antal afslutninger på mål | Julian Brandt,nan,4.5,Open,2026-01-09T19:30:00+00:00,5.2,Open,2026-01-09T19:30:00+00:00,4.75,4.5,5.2,1.0555555555555556,0.9473684210526315,0.9134615384615384,1.0947368421052632,0.8653846153846153,1.1555555555555557,5.2,Betano,4.75,1.0947368421052632
Eintracht Frankfurt vs Borussia Dortmund,Can Uzun,Over 1.5,,,Spillers samlede antal skud | Can Uzun,,1.4,Open,2026-01-09T19:30:00+00:00,1.28,Open,2026-01-09T19:30:00+00:00,,1.4,1.28,,,,,1.09375,0.9142857142857144,1.4,Expekt,1.28,1.09375
Eintracht Frankfurt vs Borussia Dortmund,Serhou Guirassy,Over 1.5,,,Spillers samlede antal skud | Serhou Guirassy,,1.08,Open,2026-01-09T19:30:00+00:00,1.18,Open,2026-01-09T19:30:00+00:00,,1.08,1.18,,,,,0.9152542372881357,1.0925925925925926,1.18,Betano,1.08,1.0925925925925926
Eintracht Frankfurt vs Borussia Dortmund,Julian Brandt,Over 2.5,2.6,Open,Spillers samlede antal skud | Julian Brandt,nan,3.25,Open,2026-01-09T19:30:00+00:00,3.55,Open,2026-01-09T19:30:00+00:00,2.6,3.25,3.55,0.8,1.25,0.7323943661971831,1.3653846153846152,0.9154929577464789,1.0923076923076922,3.55,Betano,3.25,1.0923076923076922
Eintracht Frankfurt vs Borussia Dortmund,Marcel Sabitzer,Over 0.5,1.2,Open,Spillers samlede antal skud | Marcel Sabitzer,nan,1.2,Open,2026-01-09T19:30:00+00:00,1.31,Open,2026-01-09T19:30:00+00:00,1.2,1.2,1.31,1.0,1.0,0.916030534351145,1.0916666666666668,0.916030534351145,1.0916666666666668,1.31,Betano,1.2,1.0916666666666668
Eintracht Frankfurt vs Borussia Dortmund,Ansgar Knauff,Over 0.5,1.1819,Open,Spiller Frispark Begået | Ansgar Knauff,nan,1.29,Open,2026-01-09T19:30:00+00:00,,,,1.1819,1.29,,0.9162015503875969,1.0914628987223962,,,,,1.29,Expekt,1.1819,1.0914628987223962
Eintracht Frankfurt vs Borussia Dortmund,Arthur Theate,Over 0.5,1.3847,Open,Spillers samlede antal skud | Arthur Theate,nan,1.91,Open,2026-01-09T19:30:00+00:00,1.75,Open,2026-01-09T19:30:00+00:00,1.3847,1.91,1.75,0.7249738219895289,1.3793601502130424,0.7912571428571429,1.2638116559543584,1.0914285714285714,0.9162303664921466,1.91,Expekt,1.75,1.0914285714285714
Eintracht Frankfurt vs Borussia Dortmund,Oscar Hojlund,Over 1.5,,,Spillers samlede antal skud | Oscar Hojlund,,3.6,Open,2026-01-09T19:30:00+00:00,3.3,Open,2026-01-09T19:30:00+00:00,,3.6,3.3,,,,,1.090909090909091,0.9166666666666666,3.6,Expekt,3.3,1.090909090909091
Eintracht Frankfurt vs Borussia Dortmund,Aurelio Buta,Over 0.5,1.32,Open,Spiller Frispark Begået | Aurelio Buta,nan,1.44,Open,2026-01-09T19:30:00+00:00,,,,1.32,1.44,,0.9166666666666667,1.0909090909090908,,,,,1.44,Expekt,1.32,1.0909090909090908
Eintracht Frankfurt vs Borussia Dortmund,Daniel Svensson,Over 1.5,11.0,Open,Antal afslutninger på mål | Daniel Svensson,nan,6.0,Open,2026-01-09T19:30:00+00:00,12.0,Open,2026-01-09T19:30:00+00:00,11.0,6.0,12.0,1.8333333333333333,0.5454545454545454,0.9166666666666666,1.0909090909090908,0.5,2.0,12.0,Betano,11.0,1.0909090909090908
Eintracht Frankfurt vs Borussia Dortmund,Emre Can,Yes,5.5,Open,Spiller scorer | Emre Can,nan,6.0,Open,2026-01-09T19:30:00+00:00,4.7,Open,2026-01-09T19:30:00+00:00,5.5,6.0,4.7,0.9166666666666666,1.0909090909090908,1.1702127659574468,0.8545454545454546,1.276595744680851,0.7833333333333333,6.0,Expekt,5.5,1.0909090909090908
Eintracht Frankfurt vs Borussia Dortmund,Aurelio Buta,Over 2.5,2.8572,Open,Spillers samlede antal tacklinger | Aurelio Buta,nan,2.62,Open,2026-01-09T19:30:00+00:00,,,,2.8572,2.62,,1.0905343511450383,0.9169816603667926,,,,,2.8572,Betinia,2.62,1.0905343511450383
Eintracht Frankfurt vs Borussia Dortmund,Carney Chukwuemeka,Over 1.5,1.6667,Open,Spillers samlede antal tacklinger | Carney Chukwuemeka,nan,1.53,Open,2026-01-09T19:30:00+00:00,,,,1.6667,1.53,,1.0893464052287583,0.9179816403671927,,,,,1.6667,Betinia,1.53,1.0893464052287583
Eintracht Frankfurt vs Borussia Dortmund,Julian Brandt,Over 0.5,1.7,Open,Antal afslutninger på mål | Julian Brandt,nan,1.7,Open,2026-01-09T19:30:00+00:00,1.85,Open,2026-01-09T19:30:00+00:00,1.7,1.7,1.85,1.0,1.0,0.9189189189189189,1.0882352941176472,0.9189189189189189,1.0882352941176472,1.85,Betano,1.7,1.0882352941176472
Eintracht Frankfurt vs Borussia Dortmund,Julian Brandt,Over 1.5,1.52,Open,Spillers samlede antal skud | Julian Brandt,nan,1.7,Open,2026-01-09T19:30:00+00:00,1.85,Open,2026-01-09T19:30:00+00:00,1.52,1.7,1.85,0.8941176470588236,1.118421052631579,0.8216216216216216,1.2171052631578947,0.9189189189189189,1.0882352941176472,1.85,Betano,1.7,1.0882352941176472
Eintracht Frankfurt vs Borussia Dortmund,Emre Can,Over 1.5,11.0,Open,Antal afslutninger på mål | Emre Can,nan,17.0,Open,2026-01-09T19:30:00+00:00,18.5,Open,2026-01-09T19:30:00+00:00,11.0,17.0,18.5,0.6470588235294118,1.5454545454545454,0.5945945945945946,1.6818181818181819,0.918918918918919,1.088235294117647,18.5,Betano,17.0,1.088235294117647
Eintracht Frankfurt vs Borussia Dortmund,Karim Adeyemi,Over 2.5,1.5,Open,Spillers samlede antal skud | Karim Adeyemi,nan,2.1,Open,2026-01-09T19:30:00+00:00,1.93,Open,2026-01-09T19:30:00+00:00,1.5,2.1,1.93,0.7142857142857143,1.4000000000000001,0.7772020725388601,1.2866666666666666,1.0880829015544042,0.919047619047619,2.1,Expekt,1.93,1.0880829015544042
Eintracht Frankfurt vs Borussia Dortmund,Serhou Guirassy,Over 1.5,,,Antal afslutninger på mål | Serhou Guirassy,,2.3,Open,2026-01-09T19:30:00+00:00,2.5,Open,2026-01-09T19:30:00+00:00,,2.3,2.5,,,,,0.9199999999999999,1.0869565217391306,2.5,Betano,2.3,1.0869565217391306
Eintracht Frankfurt vs Borussia Dortmund,Arthur Theate,Over 1.5,1.4445,Open,Spillers samlede antal tacklinger | Arthur Theate,nan,1.57,Open,2026-01-09T19:30:00+00:00,,,,1.4445,1.57,,0.9200636942675158,1.0868812737971618,,,,,1.57,Expekt,1.4445,1.0868812737971618
Eintracht Frankfurt vs Borussia Dortmund,Marcel Sabitzer,Over 0.5,3.8,Open,Spillers samlede antal assister | Marcel Sabitzer,nan,6.0,Open,2026-01-09T19:30:00+00:00,6.5,Open,2026-01-09T19:30:00+00:00,3.8,6.0,6.5,0.6333333333333333,1.5789473684210527,0.5846153846153845,1.7105263157894737,0.9230769230769231,1.0833333333333333,6.5,Betano,6.0,1.0833333333333333
Eintracht Frankfurt vs Borussia Dortmund,Oscar Hojlund,Over 1.5,,,Antal afslutninger på mål | Oscar Hojlund,,12.0,Open,2026-01-09T19:30:00+00:00,13.0,Open,2026-01-09T19:30:00+00:00,,12.0,13.0,,,,,0.9230769230769231,1.0833333333333333,13.0,Betano,12.0,1.0833333333333333
Eintracht Frankfurt vs Borussia Dortmund,Timothy Chandler,Yes,12.0,Open,Spiller scorer | Timothy Chandler,nan,13.0,Open,2026-01-09T19:30:00+00:00,,,,12.0,13.0,,0.9230769230769231,1.0833333333333333,,,,,13.0,Expekt,12.0,1.0833333333333333
Eintracht Frankfurt vs Borussia Dortmund,Jean Matteo Bahoya,Over 1.5,4.0,Open,Antal afslutninger på mål | Jean Matteo Bahoya,nan,4.33,Open,2026-01-09T19:30:00+00:00,,,,4.0,4.33,,0.9237875288683602,1.0825,,,,,4.33,Expekt,4.0,1.0825
Eintracht Frankfurt vs Borussia Dortmund,Salih Özcan,Over 1.5,20.0,Open,Antal afslutninger på mål | Salih Özcan,nan,,,,18.5,Open,2026-01-09T19:30:00+00:00,20.0,,18.5,,,1.0810810810810811,0.925,,,20.0,Betinia,18.5,1.0810810810810811
Eintracht Frankfurt vs Borussia Dortmund,Felix Nmecha,Over 0.5,1.1,Open,Spillers samlede antal skud | Felix Nmecha,nan,1.25,Open,2026-01-09T19:30:00+00:00,1.35,Open,2026-01-09T19:30:00+00:00,1.1,1.25,1.35,0.8800000000000001,1.1363636363636362,0.8148148148148149,1.2272727272727273,0.9259259259259258,1.08,1.35,Betano,1.25,1.08
Eintracht Frankfurt vs Borussia Dortmund,Jessic Ngankam,Over 0.5,,,Spillers samlede antal skud | Jessic Ngankam,,1.04,Open,2026-01-09T19:30:00+00:00,1.12,Open,2026-01-09T19:30:00+00:00,,1.04,1.12,,,,,0.9285714285714285,1.076923076923077,1.12,Betano,1.04,1.076923076923077
Eintracht Frankfurt vs Borussia Dortmund,Younes Ebnoutalib,Over 0.5,,,Spillers samlede antal skud | Younes Ebnoutalib,,1.04,Open,2026-01-09T19:30:00+00:00,1.12,Open,2026-01-09T19:30:00+00:00,,1.04,1.12,,,,,0.9285714285714285,1.076923076923077,1.12,Betano,1.04,1.076923076923077
Eintracht Frankfurt vs Borussia Dortmund,Aurelio Buta,Over 2.5,,,Spillers samlede antal skud | Aurelio Buta,,13.0,Open,2026-01-09T19:30:00+00:00,14.0,Open,2026-01-09T19:30:00+00:00,,13.0,14.0,,,,,0.9285714285714286,1.0769230769230769,14.0,Betano,13.0,1.0769230769230769
Eintracht Frankfurt vs Borussia Dortmund,Keita Kosugi,Yes,14.0,Open,Spiller scorer | Keita Kosugi,nan,13.0,Open,2026-01-09T19:30:00+00:00,,,,14.0,13.0,,1.0769230769230769,0.9285714285714286,,,,,14.0,Betinia,13.0,1.0769230769230769
Eintracht Frankfurt vs Borussia Dortmund,Can Uzun,Yes,,,Spiller får kort | Can Uzun,,4.33,Open,2026-01-09T19:30:00+00:00,4.65,Open,2026-01-09T19:30:00+00:00,,4.33,4.65,,,,,0.9311827956989247,1.073903002309469,4.65,Betano,4.33,1.073903002309469
Eintracht Frankfurt vs Borussia Dortmund,Yan Couto,Over 1.5,1.5455,Open,Spillers samlede antal tacklinger | Yan Couto,nan,1.44,Open,2026-01-09T19:30:00+00:00,,,,1.5455,1.44,,1.073263888888889,0.9317373018440633,,,,,1.5455,Betinia,1.44,1.073263888888889
Eintracht Frankfurt vs Borussia Dortmund,Hugo Larsson,Yes,7.0,Open,Spiller scorer | Hugo Larsson,nan,7.5,Open,2026-01-09T19:30:00+00:00,6.8,Open,2026-01-09T19:30:00+00:00,7.0,7.5,6.8,0.9333333333333333,1.0714285714285714,1.0294117647058825,0.9714285714285714,1.1029411764705883,0.9066666666666666,7.5,Expekt,7.0,1.0714285714285714
Eintracht Frankfurt vs Borussia Dortmund,Julien Duranville,Over 1.5,6.0,Open,Antal afslutninger på mål | Julien Duranville,nan,4.0,Open,2026-01-09T19:30:00+00:00,5.6,Open,2026-01-09T19:30:00+00:00,6.0,4.0,5.6,1.5,0.6666666666666666,1.0714285714285714,0.9333333333333332,0.7142857142857143,1.4,6.0,Betinia,5.6,1.0714285714285714
Eintracht Frankfurt vs Borussia Dortmund,Waldemar Anton,Yes,14.0,Open,Spiller scorer | Waldemar Anton,nan,15.0,Open,2026-01-09T19:30:00+00:00,,,,14.0,15.0,,0.9333333333333333,1.0714285714285714,,,,,15.0,Expekt,14.0,1.0714285714285714
Eintracht Frankfurt vs Borussia Dortmund,Maximilian Beier,Over 2.5,1.3847,Open,Spillers samlede antal skud | Maximilian Beier,nan,2.3,Open,2026-01-09T19:30:00+00:00,2.15,Open,2026-01-09T19:30:00+00:00,1.3847,2.3,2.15,0.6020434782608697,1.6610096049685852,0.644046511627907,1.5526828916010686,1.069767441860465,0.9347826086956522,2.3,Expekt,2.15,1.069767441860465
Eintracht Frankfurt vs Borussia Dortmund,Serhou Guirassy,Over 0.5,,,Antal afslutninger på mål | Serhou Guirassy,,1.25,Open,2026-01-09T19:30:00+00:00,1.33,Open,2026-01-09T19:30:00+00:00,,1.25,1.33,,,,,0.9398496240601504,1.064,1.33,Betano,1.25,1.064
Eintracht Frankfurt vs Borussia Dortmund,Rasmus Kristensen,Over 0.5,,,Spillers samlede antal skud | Rasmus Kristensen,,1.67,Open,2026-01-09T19:30:00+00:00,1.57,Open,2026-01-09T19:30:00+00:00,,1.67,1.57,,,,,1.0636942675159236,0.940119760479042,1.67,Expekt,1.57,1.0636942675159236
Eintracht Frankfurt vs Borussia Dortmund,Julian Ryerson,Over 1.5,17.0,Open,Antal afslutninger på mål | Julian Ryerson,nan,13.0,Open,2026-01-09T19:30:00+00:00,16.0,Open,2026-01-09T19:30:00+00:00,17.0,13.0,16.0,1.3076923076923077,0.7647058823529411,1.0625,0.9411764705882353,0.8125,1.2307692307692308,17.0,Betinia,16.0,1.0625
Eintracht Frankfurt vs Borussia Dortmund,Felix Nmecha,Over 1.5,1.6667,Open,Spillers samlede antal tacklinger | Felix Nmecha,nan,1.57,Open,2026-01-09T19:30:00+00:00,,,,1.6667,1.57,,1.0615923566878982,0.9419811603767925,,,,,1.6667,Betinia,1.57,1.0615923566878982
Eintracht Frankfurt vs Borussia Dortmund,Karim Adeyemi,Over 0.5,1.48,Open,Antal afslutninger på mål | Karim Adeyemi,nan,1.57,Open,2026-01-09T19:30:00+00:00,1.45,Open,2026-01-09T19:30:00+00:00,1.48,1.57,1.45,0.9426751592356687,1.060810810810811,1.0206896551724138,0.9797297297297297,1.0827586206896553,0.9235668789808916,1.57,Expekt,1.48,1.060810810810811
Eintracht Frankfurt vs Borussia Dortmund,Can Uzun,Yes,,,Spiller scorer | Can Uzun,,3.5,Open,2026-01-09T19:30:00+00:00,3.3,Open,2026-01-09T19:30:00+00:00,,3.5,3.3,,,,,1.0606060606060606,0.9428571428571428,3.5,Expekt,3.3,1.0606060606060606
Eintracht Frankfurt vs Borussia Dortmund,Can Uzun,Over 0.5,,,Spillers samlede antal assister | Can Uzun,,5.0,Open,2026-01-09T19:30:00+00:00,5.3,Open,2026-01-09T19:30:00+00:00,,5.0,5.3,,,,,0.9433962264150944,1.06,5.3,Betano,5.0,1.06
Eintracht Frankfurt vs Borussia Dortmund,Jens Grahl,Yes,,,Spiller får kort | Jens Grahl,,9.0,Open,2026-01-09T19:30:00+00:00,8.5,Open,2026-01-09T19:30:00+00:00,,9.0,8.5,,,,,1.0588235294117647,0.9444444444444444,9.0,Expekt,8.5,1.0588235294117647
Eintracht Frankfurt vs Borussia Dortmund,Maximilian Beier,Over 2.5,5.0,Open,Antal afslutninger på mål | Maximilian Beier,nan,9.0,Open,2026-01-09T19:30:00+00:00,8.5,Open,2026-01-09T19:30:00+00:00,5.0,9.0,8.5,0.5555555555555556,1.8,0.5882352941176471,1.7,1.0588235294117647,0.9444444444444444,9.0,Expekt,8.5,1.0588235294117647
Eintracht Frankfurt vs Borussia Dortmund,Younes Ebnoutalib,Over 0.5,1.48,Open,Spiller Frispark Begået | Younes Ebnoutalib,nan,1.4,Open,2026-01-09T19:30:00+00:00,,,,1.48,1.4,,1.0571428571428572,0.9459459459459459,,,,,1.48,Betinia,1.4,1.0571428571428572
Eintracht Frankfurt vs Borussia Dortmund,Julian Ryerson,Over 0.5,1.2308,Open,Spiller Frispark Begået | Julian Ryerson,nan,1.3,Open,2026-01-09T19:30:00+00:00,,,,1.2308,1.3,,0.9467692307692307,1.05622359441014,,,,,1.3,Expekt,1.2308,1.05622359441014
Eintracht Frankfurt vs Borussia Dortmund,Arthur Theate,Over 0.5,1.5834,Open,Spiller Frispark Begået | Arthur Theate,nan,1.5,Open,2026-01-09T19:30:00+00:00,,,,1.5834,1.5,,1.0555999999999999,0.9473285335354301,,,,,1.5834,Betinia,1.5,1.0555999999999999
Eintracht Frankfurt vs Borussia Dortmund,Aurelio Buta,Over 1.5,19.0,Open,Antal afslutninger på mål | Aurelio Buta,nan,,,,18.0,Open,2026-01-09T19:30:00+00:00,19.0,,18.0,,,1.0555555555555556,0.9473684210526315,,,19.0,Betinia,18.0,1.0555555555555556
Eintracht Frankfurt vs Borussia Dortmund,Timothy Chandler,Over 0.5,3.6,Open,Antal afslutninger på mål | Timothy Chandler,nan,3.8,Open,2026-01-09T19:30:00+00:00,,,,3.6,3.8,,0.9473684210526316,1.0555555555555556,,,,,3.8,Expekt,3.6,1.0555555555555556
Eintracht Frankfurt vs Borussia Dortmund,Mario Gotze,Yes,,,Spiller scorer | Mario Gotze,,5.5,Open,2026-01-09T19:30:00+00:00,5.8,Open,2026-01-09T19:30:00+00:00,,5.5,5.8,,,,,0.9482758620689655,1.0545454545454545,5.8,Betano,5.5,1.0545454545454545
Eintracht Frankfurt vs Borussia Dortmund,Aurele Amenda,Over 1.5,5.0,Open,Spillers samlede antal skud | Aurele Amenda,nan,7.5,Open,2026-01-09T19:30:00+00:00,7.9,Open,2026-01-09T19:30:00+00:00,5.0,7.5,7.9,0.6666666666666666,1.5,0.6329113924050632,1.58,0.9493670886075949,1.0533333333333335,7.9,Betano,7.5,1.0533333333333335
Eintracht Frankfurt vs Borussia Dortmund,Keita Kosugi,Yes,4.75,Open,Spiller får kort | Keita Kosugi,nan,5.0,Open,2026-01-09T19:30:00+00:00,,,,4.75,5.0,,0.95,1.0526315789473684,,,,,5.0,Expekt,4.75,1.0526315789473684
Eintracht Frankfurt vs Borussia Dortmund,Maximilian Beier,Over 4.5,3.1,Open,Spillers samlede antal skud | Maximilian Beier,nan,8.0,Open,2026-01-09T19:30:00+00:00,7.6,Open,2026-01-09T19:30:00+00:00,3.1,8.0,7.6,0.3875,2.5806451612903225,0.4078947368421053,2.451612903225806,1.0526315789473684,0.95,8.0,Expekt,7.6,1.0526315789473684
Eintracht Frankfurt vs Borussia Dortmund,Nico Schlotterbeck,Over 1.5,20.0,Open,Antal afslutninger på mål | Nico Schlotterbeck,nan,19.0,Open,2026-01-09T19:30:00+00:00,18.5,Open,2026-01-09T19:30:00+00:00,20.0,19.0,18.5,1.0526315789473684,0.95,1.0810810810810811,0.925,1.027027027027027,0.9736842105263158,20.0,Betinia,19.0,1.0526315789473684
Eintracht Frankfurt vs Borussia Dortmund,Nico Schlotterbeck,Yes,3.6,Open,Spiller får kort | Nico Schlotterbeck,nan,3.8,Open,2026-01-09T19:30:00+00:00,4.0,Open,2026-01-09T19:30:00+00:00,3.6,3.8,4.0,0.9473684210526316,1.0555555555555556,0.9,1.1111111111111112,0.95,1.0526315789473684,4.0,Betano,3.8,1.0526315789473684
Eintracht Frankfurt vs Borussia Dortmund,Serhou Guirassy,Over 0.5,,,Spillers samlede antal assister | Serhou Guirassy,,6.0,Open,2026-01-09T19:30:00+00:00,5.7,Open,2026-01-09T19:30:00+00:00,,6.0,5.7,,,,,1.0526315789473684,0.9500000000000001,6.0,Expekt,5.7,1.0526315789473684
Eintracht Frankfurt vs Borussia Dortmund,Yan Couto,Over 2.5,2.375,Open,Spillers samlede antal tacklinger | Yan Couto,nan,2.5,Open,2026-01-09T19:30:00+00:00,,,,2.375,2.5,,0.95,1.0526315789473684,,,,,2.5,Expekt,2.375,1.0526315789473684
Eintracht Frankfurt vs Borussia Dortmund,Julien Duranville,Over 1.5,1.7778,Open,Spillers samlede antal skud | Julien Duranville,nan,1.5,Open,2026-01-09T19:30:00+00:00,1.87,Open,2026-01-09T19:30:00+00:00,1.7778,1.5,1.87,1.1852,0.8437394532568343,0.9506951871657754,1.0518618517268534,0.8021390374331551,1.2466666666666668,1.87,Betano,1.7778,1.0518618517268534
Eintracht Frankfurt vs Borussia Dortmund,Waldemar Anton,Over 0.5,1.8182,Open,Spillers samlede antal skud | Waldemar Anton,nan,1.73,Open,2026-01-09T19:30:00+00:00,,,,1.8182,1.73,,1.0509826589595377,0.951490485095149,,,,,1.8182,Betinia,1.73,1.0509826589595377
